DISTRICT,COUNTY,AVG CONCEN,Field,FIELD,Formation,FORMATION,FORM_ID,FORM_AGE,ABRV,LONG_NAME,Longitude,Latitude
8,ANDREWS,6980,MARTIN,MARTIN,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-102.7686662199435,32.16349503487827
8,ANDREWS,6980,MARTIN,MARTIN,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-102.7686662199435,32.16349503487827
8,ANDREWS,6980,MARTIN,MARTIN,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-102.7686662199435,32.16349503487827
8,CRANE,47829,WYNNE,WYNNE,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.4297840512195,31.241218290243893
8,CRANE,47829,WYNNE,WYNNE,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.4297840512195,31.241218290243893
8,HOWARD,8602,SNYDER,SNYDER,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-101.224976237731,32.23028171362674
8,HOWARD,8602,SNYDER,SNYDER,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-101.224976237731,32.23028171362674
8,HOWARD,8602,SNYDER,SNYDER,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-101.224976237731,32.23028171362674
8,CRANE,835,CORDONALAKE,CORDONA LAKE,SANANGELO,SAN ANGELO,453SAGL,453.0,SAGL,PERMIAN GUADALUPIAN,-102.5471190676169,31.31732948220131
8,ECTOR,23800,SLATOR,SLATOR,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.7264428158148,31.95200706440741
8,HOWARD,8602,SNYDER,SNYDER,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-101.224976237731,32.23028171362674
8,HOWARD,8602,SNYDER,SNYDER,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-101.224976237731,32.23028171362674
8,HOWARD,8602,SNYDER,SNYDER,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-101.224976237731,32.23028171362674
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,CRANE,47829,WYNNE,WYNNE,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.4297840512195,31.241218290243893
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,GLASSCOCK,16020,ZANT,ZANT,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-101.75180252277781,31.98023881251852
8,GLASSCOCK,16020,ZANT,ZANT,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-101.75180252277781,31.98023881251852
8,CRANE,47829,WYNNE,WYNNE,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.4297840512195,31.241218290243893
8,CRANE,47829,WYNNE,WYNNE,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.4297840512195,31.241218290243893
8,CRANE,47829,WYNNE,WYNNE,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.4297840512195,31.241218290243893
8,MIDLAND,1892,WAR-SAN,WAR-SAN,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.22147770727707,31.71567612766264
8,ANDREWS,6980,MARTIN,MARTIN,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-102.7686662199435,32.16349503487827
8,ANDREWS,6980,MARTIN,MARTIN,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-102.7686662199435,32.16349503487827
8,ANDREWS,6980,MARTIN,MARTIN,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-102.7686662199435,32.16349503487827
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,CRANE,47829,WYNNE,WYNNE,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.4297840512195,31.241218290243893
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,PECOS,36069,WENTZ,WENTZ,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.37324165966459,31.00235322672256
8,PECOS,36069,WENTZ,WENTZ,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.37324165966459,31.00235322672256
8,PECOS,36069,WENTZ,WENTZ,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.37324165966459,31.00235322672256
8,PECOS,36069,WENTZ,WENTZ,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.37324165966459,31.00235322672256
8,PECOS,36069,WENTZ,WENTZ,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.37324165966459,31.00235322672256
8,PECOS,36069,WENTZ,WENTZ,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.37324165966459,31.00235322672256
8,PECOS,36069,WENTZ,WENTZ,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.37324165966459,31.00235322672256
8,PECOS,36069,WENTZ,WENTZ,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.37324165966459,31.00235322672256
8,PECOS,36069,WENTZ,WENTZ,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.37324165966459,31.00235322672256
8,PECOS,36069,WENTZ,WENTZ,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.37324165966459,31.00235322672256
8,PECOS,8356,FORTSTOCKTON,FORT STOCKTON,YATESLOWER,YATES LOWER,453YTESL,453.0,YTESL,PERMIAN GUADALUPIAN,-102.9401336367474,30.971605155651282
8,PECOS,8356,FORTSTOCKTON,FORT STOCKTON,YATESLOWER,YATES LOWER,453YTESL,453.0,YTESL,PERMIAN GUADALUPIAN,-102.9401336367474,30.971605155651282
8,PECOS,8356,FORTSTOCKTON,FORT STOCKTON,YATESLOWER,YATES LOWER,453YTESL,453.0,YTESL,PERMIAN GUADALUPIAN,-102.9401336367474,30.971605155651282
8,PECOS,36069,WENTZ,WENTZ,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.37324165966459,31.00235322672256
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,ANDREWS,6980,MARTIN,MARTIN,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-102.7686662199435,32.16349503487827
8,ANDREWS,6980,MARTIN,MARTIN,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-102.7686662199435,32.16349503487827
8,ANDREWS,6980,MARTIN,MARTIN,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-102.7686662199435,32.16349503487827
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,74669,HOWARDGLASSCOCK,HOWARD-GLASSCOCK,CONSOLIDATED,C V CONSOLIDATED,553CNLV,553.0,CNLV,UPPER JURASSIC,-101.311969829323,32.1089342946505
8,HOWARD,8602,SNYDER,SNYDER,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-101.224976237731,32.23028171362674
8,PECOS,8356,FORTSTOCKTON,FORT STOCKTON,YATESLOWER,YATES LOWER,453YTESL,453.0,YTESL,PERMIAN GUADALUPIAN,-102.9401336367474,30.971605155651282
8,HOWARD,8602,SNYDER,SNYDER,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-101.224976237731,32.23028171362674
8,HOWARD,8602,SNYDER,SNYDER,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-101.224976237731,32.23028171362674
8,ANDREWS,21766,BLOCK11,BLOCK 0011,"WICHITA,LO",WICHITA,452WCHT,452.0,WCHT,PERMIAN LEONARDIAN,-102.7724552092395,32.141155583253514
8,ANDREWS,21766,BLOCK11,BLOCK 0011,"WICHITA,LO",WICHITA,452WCHT,452.0,WCHT,PERMIAN LEONARDIAN,-102.7724552092395,32.141155583253514
8,ANDREWS,21766,BLOCK11,BLOCK 0011,"WICHITA,LO",WICHITA,452WCHT,452.0,WCHT,PERMIAN LEONARDIAN,-102.7724552092395,32.141155583253514
8,CRANE,42171,BAYVIEW,BAYVIEW,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.4230605657317,31.21312875397561
8,CRANE,42171,BAYVIEW,BAYVIEW,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.4230605657317,31.21312875397561
8,CRANE,42171,BAYVIEW,BAYVIEW,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.4230605657317,31.21312875397561
8,CRANE,42171,BAYVIEW,BAYVIEW,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.4230605657317,31.21312875397561
8,CRANE,25282,"ABELL,NORTHWEST",ABELL NORTHWEST,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.6605934658611,31.31095865122222
8,CRANE,25282,"ABELL,NORTHWEST",ABELL NORTHWEST,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.6605934658611,31.31095865122222
8,CRANE,25282,"ABELL,NORTHWEST",ABELL NORTHWEST,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.6605934658611,31.31095865122222
8,CRANE,25282,"ABELL,NORTHWEST",ABELL NORTHWEST,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.6605934658611,31.31095865122222
8,PECOS,17830,"ABELL,NORTH",ABELL NORTH,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.6245160981667,31.25436122166667
8,ANDREWS,21766,BLOCK11,BLOCK 0011,"WICHITA,LO",WICHITA,452WCHT,452.0,WCHT,PERMIAN LEONARDIAN,-102.7724552092395,32.141155583253514
8,PECOS,17830,"ABELL,NORTH",ABELL NORTH,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.6245160981667,31.25436122166667
8,CRANE,25282,"ABELL,NORTHWEST",ABELL NORTHWEST,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.6605934658611,31.31095865122222
8,CRANE,25282,"ABELL,NORTHWEST",ABELL NORTHWEST,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.6605934658611,31.31095865122222
8,CRANE,25282,"ABELL,NORTHWEST",ABELL NORTHWEST,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.6605934658611,31.31095865122222
8,CRANE,25282,"ABELL,NORTHWEST",ABELL NORTHWEST,SANANDRES,SAN ANDRES,453SADR,453.0,SADR,PERMIAN GUADALUPIAN,-102.6605934658611,31.31095865122222
